"Midtfjord, Sparekassen",7.40,-2.60,10.10,12.20,11.60,15.20,10.70,5.80,-14.20,2.70,-160.10,,,,,,,,,
Møns Bank A/S,16.30,12.80,11.80,22.50,18.20,18.10,22.40,11.70,3.60,6.80,2.60,-5.50,3.20,-9.20,9.20,8.70,9.78,11.09,9.79,8.58
Mørke Sparekasse,6.10,6.20,-6.30,4.60,9.00,9.30,12.20,,,,,,,,,,,,,
Morsø Andelskasse JAK,-13.60,3.90,-6.40,2.70,9.80,8.90,-24.91,,,,,,,,,,,,,
"Morsø Bank, Aktieselskabet",12.80,11.90,-12.10,15.80,14.60,15.00,11.50,12.70,0.70,-52.70,,,,,,,,,,
Nees Sparekasse,0.60,2.50,,,,,,,,,,,,,,,,,,
Nordea Bank Danmark A/S,24.40,17.80,20.60,23.50,20.50,23.10,26.01,19.68,12.03,6.50,13.40,7.90,5.10,11.20,13.90,10.00,,,,
Nordea Investment Management Bank A/S,,28.70,23.40,29.10,41.70,19.50,,,,,,,,,,,,,,
Nordea Securities Bank Danmark A/S,,54.80,,,,,,,,,,,,,,,,,,
"Nordfyns Bank, Aktieselskabet",23.70,16.70,19.80,32.10,19.70,23.40,21.40,14.90,-6.30,3.80,1.80,6.30,17.00,11.20,11.70,11.90,13.40,18.00,9.80,12.00
Nordjyske Bank A/S,16.18,16.00,16.20,21.00,14.70,17.30,24.40,18.30,7.40,6.90,10.40,5.50,6.80,5.30,7.90,3.00,8.50,11.90,,
Nykredit Bank A/S,5.00,6.60,5.20,14.70,14.00,17.80,22.30,19.60,-4.70,-0.50,4.20,4.20,0.30,0.50,-17.80,13.80,4.51,21.71,10.11,6.90
Nykredit Portefølje Bank A/S,27.70,13.20,19.60,13.70,17.60,41.40,40.80,,,,,,,,,,,,,
Ø. Brønderslev Sparekasse,7.70,8.20,2.80,6.70,10.90,5.90,10.40,2.30,-4.30,2.00,,,,,,,,,,
Øster og Vester Alling Sparekasse,4.10,1.90,,,,,,,,,,,,,,,,,,
Østervrå Andelskasse,3.00,4.30,-3.60,3.20,8.90,7.10,14.30,8.20,4.30,-3.20,-17.00,1.60,3.30,10.00,7.88,-7.60,-24.90,112.80,-61.12,-65.44
Østjydsk Bank A/S,21.40,20.00,17.50,25.30,20.50,21.20,22.10,19.50,8.00,3.70,2.10,1.53,-31.70,-38.80,-87.60,-8.70,3.13,-50.30,,
Østvendsyssel J.A.K. Andelskassen,-27.40,1.10,,,,,,,,,,,,,,,,,,
PenSam Bank A/S,4.10,20.10,19.90,15.10,14.40,20.70,-3.70,-1.30,-6.90,10.40,7.80,12.10,8.00,-6.20,-4.40,1.80,4.36,2.11,-0.90,2.30
PFA Bank A/S,,,,,,,,,9.14,-71.72,-11.01,-9.37,-40.64,-12.55,-6.10,9.20,4.90,3.30,,
"Ravsted, Sparekassen",12.70,-3.90,,,,,,,,,,,,,,,,,,
