Dragstrup-Skallerup Sparekasse,3.10,1.90,1.00,-2.20,-4.70,,,,,,,,,,,,,,,
Dronninglund Sparekasse,5.90,8.10,2.90,5.90,6.70,6.60,7.80,5.40,1.00,1.10,-2.20,2.30,2.80,-19.10,2.20,5.20,6.20,8.20,2.80,
Durup Sparekasse,5.60,-1.80,0.60,5.70,5.20,9.50,,,,,,,,,,,,,,
"Ebeltoft, Andelskassen J.A.K",5.70,3.50,-1.40,5.60,3.60,2.10,3.10,5.60,0.80,0.70,-2.40,1.60,-3.70,,,,,,,
EBH Bank A/S,10.90,12.30,15.60,19.90,23.10,24.10,20.80,25.40,,,,,,,,,,,,
Egnsbank Fyn A/S,9.39,5.80,,,,,,,,,,,,,,,,,,
Eik Bank Danmark A/S,,-7.30,-15.40,3.30,7.20,19.60,25.10,12.00,-19.80,-31.00,-5.80,,,,,,,,,
Ekspres Bank A/S,,,,,,,,22.58,-0.83,-5.16,1.87,6.46,11.95,16.08,21.89,17.68,24.94,22.47,12.56,8.25
Facit Bank A/S,,,,,,,,,,,,,,,,,,,,-19.23
Fanefjord Sparekasse,4.70,9.40,10.10,8.20,8.20,8.80,15.50,6.50,-0.90,-0.90,1.00,-1.60,,,,,,,,
Fanø Sparekasse,10.10,9.50,10.20,7.10,8.70,9.00,15.50,2.20,-6.40,7.20,4.30,0.90,1.70,1.50,6.20,-2.70,0.20,-15.40,1.66,8.60
"Farsø, Sparekassen",9.80,5.50,4.60,11.50,8.90,11.20,17.00,10.80,-7.20,-6.80,-19.50,-23.30,,,,,,,,
Faster Andelskasse,2.00,6.40,6.80,7.00,8.30,7.60,12.30,1.20,-8.60,3.00,2.80,-8.40,3.20,2.50,3.30,3.20,2.17,2.48,3.73,1.19
FIH Erhvervsbank A/S,,,11.60,9.70,10.10,13.10,15.30,15.00,1.50,0.70,6.50,-14.80,-23.49,3.90,-0.65,0.38,,,,
FIH Kapital Bank A/S,,,,,,,,7.50,2.60,0.70,0.00,5.60,-3.80,,,,,,,
Finansbanken A/S,1.80,-6.10,-22.80,0.20,12.10,4.70,2.90,13.50,-6.90,-37.30,,,,,,,,,,
Fionia Bank A/S,11.10,10.10,8.10,12.30,11.40,15.90,19.10,12.60,-64.00,,,,,,,,,,,
Fjaltring-Trans Sparekasse,6.40,6.20,5.90,4.50,6.30,-0.10,-1.85,5.61,2.32,10.00,-1.58,4.39,9.29,-0.10,-1.50,-8.30,-1.70,,,
Fjordbank Mors A/S,15.30,7.40,7.00,11.50,11.20,11.80,16.20,15.30,-12.10,-28.30,-17.20,,,,,,,,,
Flakkebjerg og Omegns Sparekasse,1.20,-3.90,0.70,-6.60,-3.00,-7.00,,,,,,,,,,,,,,
Flemløse Sparekasse,9.00,7.60,3.90,24.60,7.80,7.60,9.93,8.80,0.50,0.70,4.20,0.80,-6.50,5.50,6.50,5.30,0.30,,,
Folkesparekassen,7.60,6.40,8.30,8.30,7.50,0.40,7.90,9.10,4.10,4.00,3.10,1.70,3.00,3.50,3.20,1.30,4.20,4.40,0.77,3.11
Forstædernes Bank A/S,16.30,13.20,8.10,12.40,19.00,22.60,25.90,14.00,-46.60,,,,,,,,,,,
Frørup Andelskasse,11.50,7.70,10.50,10.50,12.70,11.80,16.30,7.50,-4.10,8.50,6.40,-0.90,6.00,6.20,2.80,2.70,3.20,4.28,1.13,7.02
Frøs Sparekasse,7.30,7.20,3.90,12.00,6.40,9.00,10.40,6.50,0.20,3.60,-3.80,2.10,2.50,0.20,3.10,-8.20,10.20,4.20,5.77,5.95
Frøslev-Mollerup Sparekasse,8.10,4.90,5.90,6.00,5.30,5.20,9.57,5.10,-2.60,3.50,0.50,3.50,8.30,4.40,-0.30,3.00,3.00,8.43,7.46,6.92
Fruering-Vitved Sparekasse,7.60,0.51,3.90,-4.30,7.30,4.40,16.50,3.40,-6.70,-2.70,-4.00,,,,,,,,,
Funder Fælleskasse Andelskasse,2.10,2.40,2.10,1.60,1.30,1.70,1.80,2.50,2.30,1.10,0.80,0.70,0.40,0.20,,,,,,
Fuur Sparekasse,2.00,2.00,2.50,-0.60,2.10,0.40,,,,,,,,,,,,,,
Fynske Bank A/S,9.80,8.80,12.40,15.30,11.60,12.20,14.30,11.70,7.40,4.40,5.60,3.80,2.10,2.20,5.70,4.30,8.10,7.80,8.40,7.10
Galten Sparekasse,11.60,1.50,8.20,7.10,6.90,9.40,14.70,,,,,,,,,,,,,
"Grønlandsbanken, Aktieselskab",12.40,15.10,14.10,12.10,12.00,9.10,10.50,12.00,7.60,10.40,9.20,7.60,11.20,9.80,10.00,8.00,8.41,9.60,9.78,12.51
Gudme Raaschou Bank A/S,3.50,-34.60,-18.20,4.30,18.30,16.10,13.20,7.50,-507.70,,,,,,,,,,,
Hals Sparekasse,7.00,4.00,10.10,3.20,6.90,7.30,20.80,6.60,-2.80,4.60,1.00,2.60,1.40,-1.80,-11.80,,,,,
Hårslev Sparekasse,0.30,1.10,7.60,2.10,7.00,8.30,8.90,-96.70,,,,,,,,,,,,
Hassing-Villerslev Sparekasse,-2.10,2.80,,,,,,,,,,,,,,,,,,
Helgenæs Sparekasse,5.90,0.40,5.40,2.20,6.70,3.40,1.50,0.94,-27.42,11.60,16.40,23.80,,,,,,,,
Hellevad-Ørum Sparekasse,7.50,7.70,10.70,7.20,7.50,,,,,,,,,,,,,,,
Helligsø-Gettrup Sparekasse,3.10,4.80,0.70,2.10,-32.40,,,,,,,,,,,,,,,
Holstebro Andelskasse J.A.K,0.50,2.80,2.30,1.20,-0.13,,,,,,,,,,,,,,,
Hover Sparekasse,4.30,5.10,12.39,1.04,0.18,-1.94,0.03,,,,,,,,,,,,,
Hunstrup-Østerild Sparekasse,2.30,1.40,8.20,4.80,10.80,11.00,7.40,4.50,-1.10,0.90,0.90,0.80,,,,,,,,
HVIDBJERG BANK A/S,,,,,,,,,,,,,,,,,,,,18.32
Hvidbjerg Bank. Aktieselskab,12.80,10.70,9.70,19.20,8.00,8.20,11.10,5.90,2.30,1.50,-10.10,-10.20,-21.50,-10.60,11.50,16.90,9.84,11.02,12.51,
Hvidbjerg-Ørum Sparekasse,2.80,4.60,3.50,-2.20,-4.20,,,,,,,,,,,,,,,
Hvilsager-Lime Sparekasse,3.90,3.70,5.40,-2.30,-5.70,,,,,,,,,,,,,,,
J.A.K. Andelskassen Varde,4.31,4.55,7.78,2.70,2.51,4.23,3.49,5.59,4.01,0.76,-1.71,-15.31,,,,,,,,
J.A.K. Østfyns Andelskasse,1.28,1.50,0.20,0.99,-1.20,-0.50,0.00,,,,,,,,,,,,,
"JAK-Andelskassen, Hjørring",-1.10,-2.60,,,,,,,,,,,,,,,,,,
Jelling Sparekasse,4.30,3.70,6.70,7.30,7.40,9.20,16.50,,,,,,,,,,,,,
Jelstrup-Lyngby Sparekasse,2.90,,,,,,,,,,,,,,,,,,,
Jerslev Sparekasse,-0.90,3.00,3.00,5.70,9.00,7.60,,,,,,,,,,,,,,
Jutlander Bank A/S,8.40,6.40,8.70,15.50,11.80,13.50,16.60,13.80,2.40,1.40,-2.60,-6.90,0.50,0.40,1.10,8.20,7.50,9.30,7.65,11.93
Jyske Bank A/S,19.20,10.30,8.00,17.40,18.00,19.20,22.20,17.80,9.60,4.00,5.90,3.60,4.00,10.90,13.70,8.60,10.00,9.40,7.30,7.00
Klim Sparekasse,10.60,6.70,4.00,9.00,11.90,13.50,19.80,10.10,-0.40,6.80,0.50,2.60,6.10,8.70,10.30,7.30,8.30,9.90,6.86,12.12
Københavns Andelskasse,-2.40,-21.40,1.90,6.80,6.00,12.90,11.10,2.80,-8.70,3.50,-3.20,-8.00,4.20,-201.90,11.40,16.60,-7.60,6.70,,
Kongsted Sparekasse,7.38,-4.00,13.60,3.00,14.20,7.40,10.50,5.90,-1.40,0.00,5.90,-5.30,-50.60,,,,,,,
Kreditbanken A/S,12.70,9.50,11.60,17.50,13.10,14.40,15.70,15.00,7.70,0.90,3.60,2.70,2.80,3.10,5.50,5.60,7.50,12.30,14.90,14.00
Lægernes Bank A/S,7.10,7.00,14.70,5.70,5.40,8.20,4.10,-1.30,0.80,5.70,-0.50,-1.00,3.30,3.40,7.40,11.40,13.52,14.83,5.96,6.05
Lån & Spar Bank A/S,6.50,5.10,5.60,4.80,3.40,6.40,4.60,4.00,-0.10,4.60,6.20,5.40,10.00,8.10,10.60,9.80,12.20,13.40,9.00,9.50
Langå Sparekasse,13.40,5.10,8.60,8.00,7.70,11.70,13.60,7.40,0.80,-3.10,1.00,2.10,2.30,6.30,3.60,2.80,3.70,5.40,2.28,5.53
Leasing Fyn Bank A/S,11.70,6.70,10.10,13.90,12.50,15.10,13.30,14.90,3.90,4.20,6.00,8.20,7.40,6.80,8.40,7.50,6.00,7.60,8.30,7.10
"Løgumkloster, Sparekassen",6.50,0.40,1.00,6.40,4.70,7.10,13.40,9.90,-12.60,,,,,,,,,,,
