Dronninglund Sparekasse,0.30,0.60,0.10,0.60,0.40,0.30,0.20,0.10,1.00,2.10,2.50,1.60,1.60,5.20,1.70,1.00,1.20,1.00,0.77,
Durup Sparekasse,1.20,1.60,1.00,2.20,1.00,1.00,,,,,,,,,,,,,,
"Ebeltoft, Andelskassen J.A.K",0.50,0.60,3.40,-1.10,-1.40,0.30,-0.10,-1.00,0.40,0.40,1.40,1.10,1.60,,,,,,,
EBH Bank A/S,0.80,1.00,0.90,0.70,0.20,0.10,-0.10,0.00,,,,,,,,,,,,
Egnsbank Fyn A/S,0.22,0.30,,,,,,,,,,,,,,,,,,
Eik Bank Danmark A/S,,0.00,2.10,0.00,0.70,0.20,0.10,0.20,4.30,4.10,-0.50,,,,,,,,,
Ekspres Bank A/S,,,,,,,,-1.50,6.01,9.77,6.24,4.22,4.01,4.04,2.62,3.36,2.05,0.28,1.43,2.17
Facit Bank A/S,,,,,,,,,,,,,,,,,,,,5.12
Fanefjord Sparekasse,0.30,0.50,0.70,0.60,0.20,0.30,0.30,0.20,0.70,2.90,1.80,2.30,,,,,,,,
Fanø Sparekasse,0.20,0.90,0.90,0.90,-0.20,0.70,0.10,0.40,0.00,2.00,1.20,0.20,3.30,1.40,0.80,2.00,0.20,3.80,-4.25,-2.14
"Farsø, Sparekassen",0.90,0.90,0.90,1.20,0.50,0.40,-0.10,0.10,0.70,2.00,2.70,3.10,,,,,,,,
Faster Andelskasse,1.00,0.10,-0.20,0.10,-0.50,-0.10,-1.60,0.00,0.10,0.30,0.70,2.60,2.30,0.70,0.40,-0.20,0.23,0.35,-0.16,0.33
FIH Erhvervsbank A/S,,,0.20,0.20,0.00,0.00,0.00,-0.20,0.70,1.60,3.40,2.67,7.65,1.01,2.29,8.51,,,,
FIH Kapital Bank A/S,,,,,,,,0.00,0.40,1.10,1.20,-0.30,3.13,,,,,,,
Finansbanken A/S,0.50,0.50,0.40,-0.10,-0.30,-0.30,0.00,-0.10,1.30,5.00,,,,,,,,,,
