Durup Sparekasse,2.30,2.20,1.80,1.80,1.80,1.50,,,,,,,,,,,,,,
"Ebeltoft, Andelskassen J.A.K",1.80,2.00,2.30,2.70,2.60,2.70,2.30,3.00,2.80,2.50,2.70,3.40,3.10,,,,,,,
EBH Bank A/S,4.80,4.40,4.00,3.90,3.80,3.90,4.60,5.90,,,,,,,,,,,,
Egnsbank Fyn A/S,3.62,3.90,,,,,,,,,,,,,,,,,,
Eik Bank Danmark A/S,,0.60,2.90,10.20,8.90,11.50,8.80,7.60,9.00,12.00,8.20,,,,,,,,,
Ekspres Bank A/S,,,,,,,,3.70,4.50,4.60,4.29,4.91,6.34,5.82,5.39,5.42,6.35,3.20,5.61,6.05
Facit Bank A/S,,,,,,,,,,,,,,,,,,,,0.01
Fanefjord Sparekasse,4.00,3.90,3.40,3.10,3.10,3.20,3.10,3.10,3.60,3.60,3.40,3.20,,,,,,,,
Fanø Sparekasse,2.80,2.80,2.80,2.60,2.40,2.00,2.20,2.30,2.40,2.20,2.20,2.10,2.00,1.90,1.60,1.40,1.30,1.50,1.51,1.55
"Farsø, Sparekassen",5.00,5.20,4.40,4.60,4.70,5.70,7.10,7.70,8.50,8.30,9.90,11.60,,,,,,,,
Faster Andelskasse,3.00,2.90,2.40,2.00,1.80,1.70,1.80,1.70,2.60,2.60,2.00,2.20,2.30,2.30,2.30,2.60,2.65,2.76,2.69,3.41
FIH Erhvervsbank A/S,,,9.20,8.60,10.30,10.00,9.90,7.80,7.40,6.60,5.50,4.58,2.03,1.80,1.00,0.89,,,,
FIH Kapital Bank A/S,,,,,,,,7.11,7.30,6.10,5.60,4.30,2.27,,,,,,,
Finansbanken A/S,2.70,5.20,8.00,4.50,3.70,5.30,7.10,8.90,10.10,12.90,,,,,,,,,,
Fionia Bank A/S,8.10,7.90,7.70,7.60,7.50,8.30,8.90,10.00,21.90,,,,,,,,,,,
Fjaltring-Trans Sparekasse,6.70,5.50,5.50,4.90,3.70,4.00,3.80,3.32,3.30,2.97,2.86,2.08,1.97,2.00,1.54,2.06,2.35,,,
Fjordbank Mors A/S,2.60,2.70,3.30,3.10,3.50,3.90,4.90,5.50,6.50,8.60,11.70,,,,,,,,,
Flakkebjerg og Omegns Sparekasse,1.50,1.60,1.90,2.10,1.90,1.40,,,,,,,,,,,,,,
Flemløse Sparekasse,4.00,2.90,3.40,3.00,3.10,3.30,3.00,2.80,3.20,3.80,3.60,3.50,3.50,3.40,3.40,3.10,3.20,,,
Folkesparekassen,4.80,4.40,4.10,3.20,3.10,3.80,4.30,4.80,4.60,4.50,4.10,4.30,4.20,4.30,3.30,3.20,3.20,3.10,3.14,3.09
Forstædernes Bank A/S,10.80,8.70,8.60,9.60,11.70,12.00,11.80,11.50,7.30,,,,,,,,,,,
Frørup Andelskasse,2.80,2.50,2.40,2.00,1.80,1.80,1.80,2.00,2.20,2.10,1.80,1.80,1.60,1.40,1.40,1.40,1.42,1.44,1.45,1.66
Frøs Sparekasse,4.70,4.30,4.20,3.80,4.10,4.10,4.10,4.40,4.30,4.50,4.30,4.70,4.60,4.70,4.40,4.70,4.00,3.70,4.01,3.49
Frøslev-Mollerup Sparekasse,4.30,4.80,4.20,3.80,3.80,3.40,3.38,3.60,4.90,4.40,4.20,4.50,4.50,4.40,4.50,4.20,3.70,3.48,3.52,3.32
Fruering-Vitved Sparekasse,3.90,4.70,4.50,4.40,4.40,2.90,2.50,2.70,3.70,4.50,5.40,,,,,,,,,
Funder Fælleskasse Andelskasse,0.60,0.60,0.60,0.60,0.60,0.60,0.60,0.70,0.80,0.80,0.70,0.63,0.70,0.61,,,,,,
Fuur Sparekasse,1.30,1.30,1.20,1.20,1.20,1.20,,,,,,,,,,,,,,
Fynske Bank A/S,2.80,2.80,2.80,2.40,3.20,3.20,3.40,3.60,4.00,3.90,3.20,3.20,3.00,3.50,3.20,3.30,3.10,3.05,3.02,2.69
Galten Sparekasse,6.30,6.30,4.50,4.50,3.60,2.90,2.50,,,,,,,,,,,,,
"Grønlandsbanken, Aktieselskab",2.30,2.40,2.20,2.10,2.50,2.60,3.10,3.40,4.30,4.00,3.90,3.80,3.60,3.30,3.10,3.10,3.32,3.48,3.48,3.49
Gudme Raaschou Bank A/S,0.00,0.00,0.00,0.00,0.00,9.70,13.00,10.40,-18.20,,,,,,,,,,,
Hals Sparekasse,3.13,2.90,2.50,2.50,2.30,2.40,2.40,2.40,2.80,2.40,2.30,2.60,2.60,2.60,2.80,,,,,
Hårslev Sparekasse,5.10,5.10,4.40,5.40,5.20,6.50,6.00,14.10,,,,,,,,,,,,
Hassing-Villerslev Sparekasse,2.40,2.50,,,,,,,,,,,,,,,,,,
Helgenæs Sparekasse,3.40,3.00,3.30,3.40,3.33,2.49,2.96,4.51,8.20,6.60,6.40,7.20,,,,,,,,
Hellevad-Ørum Sparekasse,3.50,3.80,3.20,2.60,2.70,,,,,,,,,,,,,,,
Helligsø-Gettrup Sparekasse,3.00,3.40,3.50,3.90,5.60,,,,,,,,,,,,,,,
Holstebro Andelskasse J.A.K,1.90,1.80,1.70,1.30,1.20,,,,,,,,,,,,,,,
Hover Sparekasse,1.51,1.34,1.11,1.25,0.85,1.16,1.60,,,,,,,,,,,,,
Hunstrup-Østerild Sparekasse,4.00,3.90,3.50,3.70,3.40,3.20,3.20,3.50,3.50,4.00,3.80,3.70,,,,,,,,
HVIDBJERG BANK A/S,,,,,,,,,,,,,,,,,,,,4.83
Hvidbjerg Bank. Aktieselskab,6.50,6.60,5.70,4.70,5.00,5.20,5.50,7.50,7.40,7.60,8.40,9.80,9.20,10.00,8.70,5.80,5.60,5.66,5.61,
Hvidbjerg-Ørum Sparekasse,3.30,2.90,3.10,3.10,2.80,,,,,,,,,,,,,,,
Hvilsager-Lime Sparekasse,0.90,0.90,0.90,0.80,0.60,,,,,,,,,,,,,,,
J.A.K. Andelskassen Varde,4.10,4.10,3.79,3.56,4.22,3.39,3.81,3.85,3.52,3.09,2.90,2.99,,,,,,,,
J.A.K. Østfyns Andelskasse,1.20,1.00,0.80,0.90,1.20,1.30,1.00,,,,,,,,,,,,,
"JAK-Andelskassen, Hjørring",1.60,1.70,,,,,,,,,,,,,,,,,,
Jelling Sparekasse,3.20,3.50,3.10,2.60,2.40,2.20,2.60,,,,,,,,,,,,,
Jelstrup-Lyngby Sparekasse,4.50,,,,,,,,,,,,,,,,,,,
Jerslev Sparekasse,5.10,3.90,3.40,2.70,2.40,2.10,,,,,,,,,,,,,,
Jutlander Bank A/S,3.70,3.70,3.50,2.90,2.90,3.20,3.60,3.80,4.00,4.20,4.20,4.60,4.20,3.80,3.50,3.30,3.00,2.90,3.12,2.75
Jyske Bank A/S,6.70,6.70,6.80,5.90,7.10,7.50,8.90,11.70,10.70,7.70,7.40,8.00,7.40,7.40,5.10,4.90,4.50,4.10,4.00,4.20
Klim Sparekasse,4.30,4.10,3.80,3.60,3.60,3.30,3.10,3.20,4.00,3.50,3.50,3.20,3.10,3.20,2.70,2.50,2.50,2.40,2.48,2.06
Københavns Andelskasse,7.30,10.00,9.00,8.80,7.90,8.30,7.20,7.40,8.00,6.70,8.20,10.20,11.80,216.50,9.60,6.70,7.90,7.00,,
Kongsted Sparekasse,5.20,5.40,4.60,4.90,3.80,3.70,3.80,5.00,5.20,5.10,4.80,4.80,6.70,,,,,,,
Kreditbanken A/S,3.58,3.80,3.60,3.40,3.40,4.20,4.50,4.90,4.70,4.40,3.90,3.70,3.40,3.40,3.30,3.50,3.50,3.30,3.20,2.80
Lægernes Bank A/S,0.80,2.20,3.70,4.10,4.80,3.80,5.10,7.00,3.40,7.00,9.00,9.50,15.10,15.20,13.60,11.90,10.11,8.34,6.22,3.23
Lån & Spar Bank A/S,5.40,5.10,5.60,5.10,5.10,5.30,6.20,8.40,9.10,9.40,9.10,9.40,9.40,8.90,8.80,10.00,9.70,9.40,7.50,7.00
Langå Sparekasse,3.60,3.60,3.20,2.90,3.10,2.70,2.60,2.90,2.90,2.90,2.50,2.90,3.00,2.70,2.60,2.50,2.40,2.90,2.96,2.82
Leasing Fyn Bank A/S,9.80,10.80,10.70,12.10,4.10,2.70,2.20,1.70,2.08,1.56,2.00,2.52,2.46,2.31,1.70,1.41,1.40,1.38,1.90,2.10
"Løgumkloster, Sparekassen",2.80,2.90,3.30,2.90,3.00,3.20,3.40,3.60,4.60,,,,,,,,,,,
Lokalbanken i Nordsjælland a/s,5.20,5.10,3.70,3.50,3.70,4.20,4.70,5.80,6.50,,,,,,,,,,,
Løkken Sparebank A/S,2.00,2.60,2.50,2.50,2.80,2.90,3.40,3.40,0.00,,,,,,,,,,,
"Lolland A/S, Sparekassen",3.20,3.50,3.20,3.10,3.40,3.80,3.80,3.80,4.30,4.70,6.60,8.50,,,,,,,,
Lollands Bank A/S,3.90,4.10,4.10,3.60,3.80,4.10,4.00,4.20,4.70,4.20,4.10,4.10,3.60,4.90,4.60,4.10,3.62,3.59,3.66,3.33
Lunar Bank A/S,,,,,,,,,,,,,,,,,,,,0.00
Lunde-Kvong Andelskasse,2.20,2.46,2.51,2.58,2.53,3.51,4.77,5.14,5.96,4.65,5.39,,,,,,,,,
Maj Bank A/S,,,,,,,,,,,,,,,,0.00,0.00,,,
Max Bank af 2011 A/S,5.40,5.60,4.90,4.80,6.30,6.90,7.60,10.10,11.80,13.80,13.40,,,,,,,,,
Merkur Andelskasse,6.00,6.30,6.10,4.60,4.80,4.40,4.50,5.30,5.80,6.10,6.10,6.60,6.30,6.30,6.00,5.70,5.29,5.55,5.33,4.57
Middelfart Sparekasse,4.60,4.50,3.90,3.40,4.00,4.30,4.60,5.40,5.90,6.50,6.30,6.10,5.90,5.40,5.10,4.70,4.70,4.90,4.80,4.30
"Midt Vest, Sparekassen",2.80,2.80,2.90,2.40,2.30,2.10,,,,,,,,,,,,,,
"Midtbank, Aktieselskab",8.40,10.60,,,,,,,,,,,,,,,,,,
"Midtfjord, Sparekassen",3.90,4.20,3.80,3.20,3.30,2.70,2.80,2.80,3.40,4.00,23.70,,,,,,,,,
Møns Bank A/S,3.60,3.80,3.50,3.10,2.80,3.20,3.40,3.40,3.80,3.60,3.80,3.90,3.90,4.20,4.00,3.80,4.10,4.05,3.39,3.33
Mørke Sparekasse,5.20,4.40,4.50,4.50,5.30,4.70,4.70,,,,,,,,,,,,,
Morsø Andelskasse JAK,3.50,3.80,3.80,3.40,3.80,3.70,4.28,,,,,,,,,,,,,
"Morsø Bank, Aktieselskabet",4.50,4.20,4.00,4.70,5.30,6.10,8.30,8.80,11.30,15.40,,,,,,,,,,
Nees Sparekasse,1.20,1.50,,,,,,,,,,,,,,,,,,
Nordea Bank Danmark A/S,9.20,10.10,9.70,8.70,8.30,9.59,9.98,9.88,11.52,12.20,10.98,8.50,6.80,5.80,5.10,5.10,,,,
